AV,SiOSi_std,SiOSi_min,g_dft,SiO_gmean,SiOSi_gmean,SiOSi_skew,k_dft,SiOSi_average,spg,SiOSi_hmean,largest_included_sphere,SiOSi_var,mode_dim,SiO_var,SiOSi_max,NASA,VolFrac,volume,SiO_mean,NAV,max_dim,SiO_min,SiO_skew,ASA,largest_included_sphere_free,SiOSi_mean,SiO_average,density,min_dim,SiO_max,largest_free_sphere,SiO_std,SiO_hmean
0,13.19918076,130.0747203,30.74120423,1.603123573,156.6664813,-1.201548235,30.79168078,157.2637428,164,156.0239704,5.89905,174.2183729,0,5.57E-05,172.3582743,484.502,0,20.9589449,1.603140977,0.0582941,0,1.591503075,-0.625383948,0,5.89568,157.2637428,1.603140977,1.586789894,0,1.610168019,2.30001,0.007462818,1.603106135
0,10.70410821,147.4870385,22.91148122,1.601968686,169.5566155,-1.083263118,37.96296799,169.9105958,53,169.1858037,3.262,114.5779325,0,6.96E-06,179.8523193,0,0,17.2952584,1.601970858,0.000499243,0,1.599114553,0.008647124,0,3.262,169.9105958,1.601970858,1.922922524,0,1.604901935,2.03184,0.002638062,1.601966514
0.0290433,11.44594984,150.5382507,28.63260014,1.606187492,158.3559837,1.097510969,42.20333253,158.7487191,119,157.9832355,5.01972,131.0097677,3,0.000127904,179.8204161,139.338,0.04848,19.92368197,1.60622736,0,3,1.590873415,-0.278033705,0,5.01243,158.7487191,1.60622736,1.669241759,3,1.619402474,3.28065,0.011309454,1.606147572
0.0309105,13.59167794,136.3663623,25.28977386,1.601532112,159.6362446,-0.311302923,41.80381538,160.2250936,67,159.0371521,6.03533,184.7337093,1,0.000187574,180,0,0.05572,18.44935147,1.601590862,0.000477082,1,1.577742693,-0.561270619,255.149,6.02082,160.2250936,1.601590862,1.802634743,1,1.619308431,5.30517,0.013695756,1.601473172
0,11.89367639,129.5735705,33.60139614,1.604062959,158.1519746,-1.555424214,39.63644716,158.6383964,156,157.6215683,5.89204,141.4595382,0,5.06E-05,174.3557434,441.621,0,20.72739574,1.604078723,0.0532624,0,1.594120164,0.228012248,0,5.82065,158.6383964,1.604078723,1.604516185,0,1.617376081,2.26841,0.007113836,1.604047205
0,9.763333633,125.4187373,32.78157067,1.600787175,142.3488305,-0.135884902,57.19573951,142.685889,18,142.0093686,2.90655,95.32268363,0,0.000120531,156.5580238,0,0,15.00495774,1.600824846,9.93E-05,0,1.584478493,-0.138120515,0,2.90459,142.685889,1.600824846,2.216430231,0,1.615705313,2.46001,0.010978659,1.600749479
0,9.427126254,126.1074638,26.99986256,1.612460507,148.0652697,-1.106985686,38.4905318,148.380636,5,147.7333773,3.97552,88.8707094,0,9.05E-05,157.9303476,8.18829,0,15.83631623,1.612488517,0.00813309,0,1.599366875,0.575738233,0,3.97552,148.380636,1.612488517,2.100074377,0,1.630364049,1.92101,0.009515007,1.612432559
0.0327343,12.06402705,133.5258452,21.16524138,1.602639806,156.9995324,0.000314489,20.89533887,157.4651962,11,156.52952,4.8076,145.5407486,2,0.000109096,180,181.747,0.05658,19.2409753,1.602673916,0,2,1.584788899,-0.496082259,0,4.80154,157.4651962,1.602673916,1.728469656,2,1.61654416,3.33154,0.010444901,1.602605621
0,9.819538221,128.8494496,29.30565022,1.607233471,143.7642499,0.085689852,42.4017311,144.0987078,4,143.4302837,3.14979,96.42333087,0,0.00042226,161.8737242,0,0,15.06720466,1.607364549,0.000471172,0,1.581935152,0.254728018,0,3.14522,144.0987078,1.607364549,2.207273525,0,1.639864705,1.98817,0.020548961,1.607102675
0,7.134012787,141.611788,35.67489276,1.61325122,158.4554457,-0.19986076,41.62829695,158.6175454,164,158.2912874,6.06726,50.89413845,0,2.88E-05,174.5128078,415.427,0,20.5489671,1.613260151,0.0515064,0,1.60660519,-0.046010964,0,6.06726,158.6175454,1.613260151,1.618448352,0,1.619750358,2.52616,0.005367757,1.613242288
0,14.07206764,129.1572313,38.59499412,1.607363417,156.0723654,-0.974967427,57.42426779,156.7475231,164,155.3526293,5.86649,198.0230875,0,9.64E-05,174.5197474,467.213,0,20.96967593,1.607393324,0.0554665,0,1.594517626,0.711265161,0,5.83333,156.7475231,1.607393324,1.585977869,0,1.625589668,2.26523,0.009819366,1.607333596
0,13.8118894,129.5710244,38.72458772,1.608303532,156.3235635,-1.069810445,66.77974695,156.9758018,164,155.625419,5.95353,190.7682887,0,0.000102747,175.6951907,497.597,0,21.07063477,1.608335386,0.0601,0,1.594708215,0.665643388,0,5.92543,156.9758018,1.608335386,1.578378739,0,1.62705984,2.32433,0.01013642,1.608271765
0,7.008652756,141.9848191,30.15675375,1.610892111,159.4331165,-1.154624521,50.01843819,159.5927504,164,159.267501,6.13442,49.12121345,0,9.16E-06,169.9975564,413.91,0,20.65466385,1.610894952,0.0500075,0,1.607874459,0.623445071,0,6.13259,159.5927504,1.610894952,1.610166217,0,1.615818715,2.57131,0.003026738,1.610889272
0,7.940518316,143.6675241,15.01533792,1.612039609,158.1905275,-0.136929454,64.01714884,158.3909243,164,157.9888265,6.10999,63.05183113,0,2.50E-05,171.6250335,428.943,0,20.66479407,1.612047361,0.0523283,0,1.607454794,1.005583243,0,6.1073,158.3909243,1.612047361,1.609376887,0,1.621241906,2.56305,0.005004653,1.612031873
0,11.60354004,130.6710872,25.58734421,1.613359752,156.1027566,-1.040989284,40.93109426,156.5584497,164,155.6202836,6.11847,134.6421415,0,6.02E-05,173.9591116,513.137,0,21.30707179,1.613378351,0.0637308,0,1.605737457,1.117570904,0,6.11847,156.5584497,1.613378351,1.56086403,0,1.62856628,2.56943,0.007760719,1.613341219
0,10.06493929,129.5268168,17.15580747,1.610130898,159.593994,-2.409213588,80.60446792,159.9479488,164,159.1984221,5.88506,101.3030029,0,6.58E-05,169.0484853,407.18,0,20.61624545,1.610151235,0.0493318,0,1.603157565,1.484616125,0,5.88001,159.9479488,1.610151235,1.613166763,0,1.627006934,2.28237,0.008112738,1.610110662
0,9.822719925,129.9956538,25.56881864,1.610486182,159.8728987,-2.282725337,54.92839528,160.2068433,164,159.5022437,5.88211,96.48582672,0,4.92E-05,172.5486032,399.826,0,20.56433249,1.610501374,0.0483598,0,1.606335459,1.723567649,0,5.88211,160.2068433,1.610501374,1.61723907,0,1.626049672,2.28282,0.007012723,1.610471066
0,9.132604382,150.708005,38.86777843,1.611078378,164.6288366,-0.286700623,28.906276,164.8848557,39,164.3700885,3.67476,83.40446279,0,2.46E-06,176.3338952,0.210759,0,17.66129192,1.611079142,0.00374922,0,1.608955389,0.573963653,0,3.61554,164.8848557,1.611079142,1.883069602,0,1.613827398,2.58582,0.001568973,1.611077615
0,10.66567628,129.8957735,33.50390249,1.609531208,159.4179373,-1.749568677,66.91645747,159.8065791,164,158.9929039,5.84633,113.7566505,0,0.000137208,174.8407898,396.843,0,20.54503726,1.609573871,0.0482155,0,1.590449495,-0.18972754,0,5.80987,159.8065791,1.609573871,1.618757928,0,1.625982765,2.24885,0.011713573,1.609488504
0,10.49193819,129.4613666,30.95122755,1.604167418,159.399907,-1.988546587,63.78474919,159.7796367,164,158.9808623,5.84028,110.080767,0,2.30E-05,173.9221492,399.061,0,20.55712487,1.60417459,0.0478953,0,1.594731937,-1.236258228,0,5.83054,159.7796367,1.60417459,1.617806097,0,1.607859589,2.24136,0.004790899,1.604160229
0,12.88120856,124.795131,14.85436801,1.614522688,157.8913151,-1.569053216,72.14396743,158.4673871,164,157.2581447,5.83318,165.925534,0,6.48E-05,174.7215063,433.64,0,20.73632039,1.614542731,0.0521078,0,1.606012342,0.170296076,0,5.81951,158.4673871,1.614542731,1.603825622,0,1.626498944,2.2151,0.008047182,1.614502656
0,13.75305447,124.8129317,22.2904578,1.613197993,157.2285141,-1.225696606,47.14267291,157.8785459,164,156.5238352,5.79215,189.1465073,0,6.66E-05,175.2810862,440.178,0,20.71477338,1.613218604,0.0539774,0,1.605446195,0.60769213,0,5.77779,157.8785459,1.613218604,1.605493883,0,1.626397074,2.17629,0.008162951,1.613177425
0,13.48683992,124.7422121,37.3180767,1.612866019,157.3936488,-1.341481982,70.98907602,158.0212486,164,156.7102075,5.82742,181.8948511,0,5.88E-05,174.2843768,448.283,0,20.78136544,1.612884225,0.0550133,0,1.606467715,0.651673835,0,5.82669,158.0212486,1.612884225,1.600349219,0,1.625400974,2.21673,0.007671254,1.612847851
0,12.83632917,127.9998078,37.2540005,1.612014345,155.7747985,-0.957609815,48.48370013,156.3346383,156,155.1805931,6.08617,164.7713465,0,4.44E-05,174.327717,520.985,0,21.2179213,1.612028042,0.0639907,0,1.606547125,1.840831814,0,6.08617,156.3346383,1.612028042,1.56742225,0,1.628733012,2.53256,0.006662065,1.612000717
0,11.73848479,130.6442418,44.09627744,1.613480724,156.0390291,-0.853097959,71.50642618,156.5015237,164,155.5533325,6.10234,137.7920251,0,5.55E-05,173.9267451,516.412,0,21.25887323,1.613497854,0.064027,0,1.60729784,1.303581591,0,6.09557,156.5015237,1.613497854,1.564402854,0,1.628527618,2.56087,0.007449985,1.613463661
0,10.82779316,129.736399,49.61462819,1.60911624,157.2039778,-1.375696173,122.2190287,157.603491,164,156.77445,6.06301,117.2411047,0,7.05E-05,174.7717263,459.138,0,20.85994684,1.609138158,0.0557517,0,1.595501415,-0.234166505,0,6.04352,157.603491,1.609138158,1.594320552,0,1.619209073,2.52063,0.008395151,1.609094304
0,11.89105849,129.4530866,40.05446025,1.608302382,158.4474328,-1.348946043,117.1055245,158.9281027,164,157.9274211,5.80762,141.3972721,0,0.000126415,175.1432138,399.076,0,20.5763939,1.608341592,0.0478016,0,1.593645988,0.499796022,0,5.8012,158.9281027,1.608341592,1.616291081,0,1.626896413,2.20794,0.011243446,1.608263262
0,10.17571645,129.9698242,31.51820944,1.607979242,159.7587115,-1.921025734,77.07853946,160.1131169,164,159.3695324,5.85755,103.5452053,0,1.40E-06,174.187563,396.512,0,20.52585459,1.607979676,0.0481129,0,1.60680004,0.966430553,0,5.84685,160.1131169,1.607979676,1.620270756,0,1.610247189,2.25628,0.001181224,1.607978808
0.002224,13.26695146,124.5179242,17.27285744,1.609256205,146.6134766,0.136667803,24.05917146,147.2105751,4,146.017833,3.29434,176.0120011,1,0.000213083,174.3647108,0,0.0049,15.09470104,1.609321877,0,1,1.591383173,1.351324872,0,3.29434,147.2105751,1.609321877,2.203252774,1,1.649858795,2.98572,0.014597349,1.609191057
0,16.91625318,123.7730148,25.98315689,1.618892352,143.8827114,0.455058333,31.0954134,144.8434609,9,142.9539097,2.99119,286.1596216,0,0.000229672,174.2223319,0,0,14.62885503,1.618963075,0.000334301,0,1.602885421,0.479869947,0,2.99119,144.8434609,1.618963075,2.273413872,0,1.643223172,2.16714,0.015154941,1.618821842
0,11.64014446,150.8450618,23.60921962,1.679171855,163.816976,0.022714066,28.44517622,164.2298358,98,163.4050535,2.93382,135.492963,0,0.008500725,179.7308805,0,0,11.62911134,1.681756795,0.000181829,0,1.55403038,-0.580639489,0,2.77706,164.2298358,1.681756795,2.859843798,0,1.768325927,0.60791,0.092199374,1.676533373
0.00918334,10.81563399,135.8785415,22.52830848,1.606634634,150.5994982,0.89361776,34.52670607,150.9734562,2,150.2379874,4.0809,116.9779386,1,5.13E-05,180,32.4138,0.01824,16.74411985,1.606650624,0.000120833,1,1.594291357,-0.526680378,0,4.07718,150.9734562,1.606650624,1.98621619,1,1.614831462,2.9759,0.007162378,1.606618619
0.00200537,8.639837293,137.4677072,35.25600974,1.616503079,147.0647617,1.39738001,49.30329898,147.3058775,4,146.8352054,3.2115,74.64678846,1,0.000244079,170.6999363,0,0.00454,14.6901152,1.61657825,0,1,1.59813992,0.67559748,0,3.2115,147.3058775,1.61657825,2.263933366,1,1.64700229,2.91652,0.01562302,1.61642823
0.00371028,13.2466208,125.177131,34.48080098,1.606387468,147.4019573,0.186484429,51.60694318,147.9920642,4,146.8154513,3.50238,175.4729627,1,0.000618182,173.4884608,0,0.00852,14.48283448,1.606580298,0,1,1.566420888,-0.207789485,0,3.50238,147.9920642,1.606580298,2.296335155,1,1.639079722,3.16228,0.024863266,1.606194219
0,12.38299747,140.5891557,28.96976859,1.604096128,159.5576155,0.099588503,34.15329235,160.0356777,2,159.0819668,3.43596,153.3386264,0,4.15E-05,180,0,0,17.26007277,1.604109059,0.00269873,0,1.594188256,-0.303617662,0,2.86286,160.0356777,1.604109059,1.92684251,0,1.612997523,2.00177,0.006438283,1.604083186
0,7.109407709,153.6674782,22.50386862,1.602658806,163.9431074,0.049423325,49.78830025,164.0970629,53,163.789322,2.99306,50.54367797,0,1.13E-05,175.5499525,0,0,16.95688097,1.60266233,0.000203948,0,1.598676391,1.153871635,0,2.8397,164.0970629,1.60266233,1.961294769,0,1.609595806,1.71619,0.003363618,1.602655288
0.00231857,13.19726881,132.4839498,26.49261463,1.604427409,147.0635973,1.047373676,71.8794776,147.6223212,8,146.5349634,3.84227,174.1679039,1,8.73E-05,179.6635013,3.33875,0.00516,14.94365658,1.604454635,0,1,1.587421247,-0.220013845,0,3.81719,147.6223212,1.604454635,2.225522366,1,1.617622683,2.72535,0.009342908,1.604400158
0.0140146,11.72491078,137.5419053,23.26807338,1.60993546,152.5169013,0.069578966,32.23136591,152.9660704,1,152.0691616,3.94279,137.4735327,1,5.95E-05,171.393826,45.8551,0.02608,17.87143578,1.609953901,0,1,1.601041439,0.804022639,0,3.92313,152.9660704,1.609953901,1.860927256,1,1.624878209,3.39491,0.007715684,1.609917065
0.0272754,12.33806948,127.8612702,23.40490931,1.599885208,147.0206012,0.821720429,33.25968024,147.518065,2,146.5402322,5.09317,152.2279584,1,0.000170373,180,0,0.05544,16.3619354,1.59993851,0,1,1.577664545,-0.192374016,243.538,5.09317,147.518065,1.59993851,2.032610515,1,1.620025562,4.65589,0.013052687,1.599831848
0,12.80902863,135.2669719,29.25605388,1.607517454,151.9862092,0.414379032,31.51774603,152.5148588,2,151.4673496,3.30451,164.0712144,0,0.000110821,180,0,0,16.15174395,1.607551849,0.00198149,0,1.594562828,0.497953207,0,3.30451,152.5148588,1.607551849,2.059061985,0,1.627163079,2.01725,0.010527135,1.607483133
0.00725982,12.17479765,130.5056192,24.76380485,1.607625815,151.6724841,0.544658038,32.57227778,152.1492667,2,151.2052745,3.78969,148.2256977,1,6.58E-05,180,5.47477,0.0149,16.20415655,1.607646277,0,1,1.595057687,-0.153122568,0,3.78075,152.1492667,1.607646277,2.052401915,1,1.619283281,3.01311,0.008109053,1.607605342
0.0133839,13.30811274,133.0841219,37.2523436,1.606646563,151.0005238,0.187078021,61.67812945,151.5818807,2,150.4230705,3.78485,177.1058647,3,6.77E-05,180,3.73478,0.02414,18.43870764,1.60666758,0,3,1.594883132,0.644916592,0,3.78485,151.5818807,1.60666758,1.803675323,3,1.623299444,2.90407,0.008226892,1.606625591
0.0276671,11.61570066,132.0386925,39.20057013,1.602701155,147.7753922,0.602975991,33.78286123,148.2193253,4,147.3423923,4.51295,134.9245019,1,0.000174243,176.1719459,227.197,0.0513,17.93631881,1.602755535,0,1,1.584598906,-0.066661918,0,4.45496,148.2193253,1.602755535,1.854195518,1,1.623857522,3.54416,0.013200122,1.602646754
0.00416573,12.8743503,127.4104446,27.43605169,1.607103884,146.9641099,0.424984803,50.75706605,147.516172,5,146.4219518,3.92012,165.7488956,1,8.67E-05,178.9869257,11.5203,0.00906,15.2914755,1.607130856,0,1,1.590687653,-0.061272256,0,3.92012,147.516172,1.607130856,2.174900778,1,1.619388743,2.8077,0.009309747,1.607076906
0.0019747,12.59993469,130.1165501,35.51871667,1.606764954,148.9188092,0.773208755,42.91882401,149.4312032,2,148.4246927,3.31916,158.7583543,1,6.69E-05,180,0,0.00436,15.06267245,1.606785794,0,1,1.591642427,-0.097813262,0,3.31916,149.4312032,1.606785794,2.207937672,1,1.621085864,2.95842,0.008182182,1.606744105
0,8.176560172,130.5366514,23.86234001,1.604707512,150.0492012,-0.315810985,26.87272129,150.2751689,14,149.8193737,3.97822,66.85613625,0,0.000124628,166.005717,38.9377,0,15.92210332,1.604746125,0.00803352,0,1.593316301,1.223254494,0,3.94815,150.2751689,1.604746125,2.088759335,0,1.63016683,1.31418,0.011163686,1.604669114
0.00350017,10.75101698,131.1812539,65.47395389,1.604292203,145.7232651,0.694655076,48.15494856,146.1077385,4,145.3495944,3.57447,115.5843662,1,0.000161046,171.8697182,0,0.00744,15.64600193,1.604342431,0,1,1.584471879,-0.133667776,0,3.57447,146.1077385,1.604342431,2.12561919,1,1.623005047,3.36519,0.012690377,1.604241939
0.0135597,12.90332247,135.5047811,31.2765784,1.607789662,153.7815934,0.321525461,28.80415386,154.3142071,2,153.2567591,3.94615,166.4957307,1,5.20E-05,180,39.075,0.02628,17.15973674,1.607805853,0,1,1.594603601,-0.279405721,0,3.93953,154.3142071,1.607805853,1.938109101,1,1.618896527,3.43549,0.007212447,1.607773458
0.00640075,12.33754636,133.1278874,26.53806882,1.60413153,146.4693645,0.690226973,40.54650276,146.9703208,4,145.9857059,3.56407,152.2150503,1,0.000268656,170.8124445,0,0.01286,16.55299244,1.604215351,0,1,1.581174221,-0.141902669,0,3.5534,146.9703208,1.604215351,2.00914983,1,1.629192804,3.10767,0.016390717,1.604047625
0,11.90765428,130.2294559,38.04481351,1.603920449,158.1052657,-1.422004471,63.3235595,158.5896812,187,157.5804421,5.88342,141.7922304,0,4.25E-05,175.7886471,446.673,0,20.70787588,1.603933748,0.0534862,0,1.591470158,-1.120657757,0,5.87338,158.5896812,1.603933748,1.60602865,0,1.609090106,2.26927,0.006521573,1.60390711
0,12.41034461,120.1606437,16.49327714,1.60685577,158.2500731,-1.522895386,36.43601449,158.7827336,89,157.6627586,6.47205,154.0166534,0,7.42E-05,179.6002032,285.107,0,19.09906387,1.606878882,0.0339171,0,1.593042064,-0.430053065,0,6.01953,158.7827336,1.606878882,1.741312672,0,1.617315645,1.99083,0.008611624,1.606832623
0,11.57870526,129.9567914,56.23980477,1.608321922,158.6493824,-1.488625783,76.3399129,159.1066438,164,158.1527678,5.85157,134.0664154,0,1.29E-06,174.0914799,430.632,0,20.63261039,1.608322323,0.0521627,0,1.607197983,0.631649413,0,5.85015,159.1066438,1.608322323,1.611887266,0,1.610192165,2.25091,0.001136544,1.60832152
0,8.42334911,138.4885777,34.22147891,1.60867905,158.1584866,-1.431751292,57.85221509,158.3951028,164,157.9085942,6.13877,70.95281023,0,3.29E-05,168.3925293,464.992,0,20.99916079,1.608689295,0.0569032,0,1.595764304,-1.100396251,0,6.12823,158.3951028,1.608689295,1.583751002,0,1.615080766,2.59905,0.005733727,1.608668778
0.0202787,11.15604214,129.8841605,17.28883812,1.614620077,156.3526431,-1.452756258,48.80463261,156.7810574,164,155.8906133,6.13013,124.4572763,2,7.69E-05,168.6048238,484.017,0.03296,21.17007403,1.614643896,0.0378749,2,1.59975933,0.102312272,0,6.13013,156.7810574,1.614643896,1.57096484,2,1.627479049,2.62786,0.008771902,1.614596266
0,13.68729559,129.8252913,40.09293205,1.603734751,156.2333742,-1.042522224,63.01362536,156.8730895,164,155.549644,5.97716,187.3420606,0,7.15E-05,177.5259964,495.892,0,21.07254899,1.603757024,0.0597379,0,1.594301216,0.406977019,0,5.9721,156.8730895,1.603757024,1.57823536,0,1.617994058,2.33231,0.008458284,1.603712509
0,11.54654462,129.5519121,36.11333307,1.603629961,158.294877,-1.889195107,75.97688952,158.7593286,164,157.7819298,5.89344,133.3226926,0,2.81E-05,168.9461466,443.304,0,20.78647573,1.603638729,0.0523142,0,1.594784185,-0.941428494,0,5.8887,158.7593286,1.603638729,1.599955778,0,1.608699124,2.29177,0.005297711,1.603621173
0.0720094,20.57385401,125.4049649,125.9675779,1.61140554,161.9823792,-1.109642482,58.65875667,163.420344,194,160.4045861,7.74214,423.2834687,1,9.20E-05,179.8395294,0,0.11946,20.34373459,1.611434087,0,1,1.595783607,-0.045686487,490.95,7.74214,163.420344,1.611434087,1.634775651,1,1.626638505,6.78915,0.009590806,1.611376987
0,12.11307826,129.7888731,30.29452798,1.609883624,158.0688089,-1.309826898,47.663571,158.5681221,156,157.5297478,5.8912,146.7266649,0,4.15E-05,177.202622,446.797,0,20.6881903,1.60989645,0.0517683,0,1.605813611,2.117218308,0,5.87025,158.5681221,1.60989645,1.607556846,0,1.626660626,2.25851,0.006444436,1.609870869
0,13.66058208,129.7313525,20.60992006,1.610895549,152.7187836,0.569496886,47.02322054,153.3111986,191,152.1427127,11.99219,186.6115028,0,0.000214459,179.7043706,493.598,0,21.16010657,1.610962255,0.0886694,0,1.587678019,-0.348404211,0,11.94587,153.3111986,1.610962255,1.571704842,0,1.628571002,2.06864,0.01464441,1.610828702
0,12.36204194,129.8208173,37.84063355,1.605825612,157.6512383,-1.424955206,57.31948761,158.1762491,156,157.0812809,5.9541,152.8200809,0,2.13E-05,177.2844387,455.464,0,20.86466342,1.605832264,0.0553969,0,1.594722037,-1.89736897,0,5.94707,158.1762491,1.605832264,1.593960146,0,1.60911346,2.31304,0.00461368,1.605818936
0.0823749,10.14703888,129.5118529,34.23275422,1.608363337,154.4355696,-1.090139883,77.20842625,154.7868812,164,154.0640433,6.39776,102.9623981,2,5.56E-05,170.1569381,643.318,0.12418,22.06123036,1.608380648,1.33E-05,2,1.595044203,-0.732796901,0,6.38233,154.7868812,1.608380648,1.507506218,2,1.616595737,3.10795,0.00745377,1.608345986
0.0577939,11.27487535,130.6053519,23.34410228,1.613340595,156.4092956,-1.624175853,24.76634424,156.8506702,127,155.9293494,6.06994,127.1228142,1,3.83E-05,167.15888,491.789,0.09252,20.77460945,1.613352477,0.00141174,1,1.602159511,-0.549407336,0,6.06994,156.8506702,1.613352477,1.600869659,1,1.620420082,3.61509,0.006187756,1.613328695
0,13.40867741,124.2174365,24.30233046,1.611617637,149.9786469,0.213802626,45.98454613,150.571932,137,149.3899538,11.10699,179.7926298,0,0.000114088,180,530.079,0,20.62618558,1.611653033,0.101192,0,1.596196743,-0.001622095,0,10.8721,150.571932,1.611653033,1.612389349,0,1.629883302,1.93822,0.010681185,1.611582239
0,12.38029856,130.9456463,7.719634395,1.608700678,160.2558788,-0.662671303,3.744544335,160.7521716,55,159.7395381,7.39105,153.2717923,0,0.000509293,176.8274763,440.253,0,20.35473839,1.608858408,0.0604327,0,1.579940751,0.38713357,0,7.39105,160.7521716,1.608858408,1.633891889,0,1.651208499,2.0252,0.022567511,1.608543498
0,12.90583906,124.7793189,15.82386287,1.599009345,157.7929411,-1.493741546,64.81288493,158.3692119,164,157.1620324,5.82417,166.5606818,0,4.61E-05,173.6230642,449.967,0,20.71101667,1.599023754,0.0531082,0,1.590678045,0.1125383,0,5.8016,158.3692119,1.599023754,1.605785099,0,1.607427585,2.2075,0.006789337,1.59899494
0.235596,19.39984297,132.1414615,36.8766654,1.604855745,153.8972534,0.006099919,76.352165,155.1169709,98,152.682981,13.79694,376.3539073,1,0.000197029,179.8259623,0,0.31148,25.15501882,1.604916721,0,1,1.596318712,1.148214681,765.477,13.79694,155.1169709,1.604916721,1.322099665,1,1.629205959,13.7429,0.014036691,1.604795176
0.11231,19.32160305,127.6004199,23.67210409,1.605093432,157.3284045,-0.498514416,38.85092788,158.5654719,12,156.038434,8.65306,373.3243446,1,4.31E-05,180,0,0.17864,20.90868371,1.605106862,0,1,1.595991069,-0.160744965,643.869,8.65306,158.5654719,1.605106862,1.590604287,1,1.613748205,8.27644,0.006564432,1.605079997
0.109581,18.93449424,125.6165555,29.60684997,1.610702589,156.2783505,-0.232393442,45.49281908,157.4485018,51,155.0832087,8.3401,358.515072,1,0.000135624,179.9720426,0.10439,0.17084,21.33208229,1.610744714,0.00147528,1,1.591426302,-0.113368438,509.242,8.33546,157.4485018,1.610744714,1.559034017,1,1.626393285,7.63418,0.011645762,1.610660441
0.144359,19.35495309,125.6036989,11.84812945,1.610023913,157.3500378,-0.406253325,27.22146078,158.5823236,51,156.0733427,8.26286,374.614209,1,0.000100063,180,0,0.21062,22.79458831,1.6100551,0,1,1.592377534,-0.86184448,688.689,8.26286,158.5823236,1.6100551,1.459006037,1,1.618727754,7.5725,0.010003132,1.609992616
0.12207,19.3622942,125.0431611,21.74696688,1.608479276,159.1250084,-0.569152504,29.25556933,160.3587096,51,157.8342302,8.36487,374.8984366,1,2.27E-05,179.9999991,0,0.18322,22.1576707,1.608486347,0,1,1.597476348,-1.14023076,628.512,8.36487,160.3587096,1.608486347,1.50094486,1,1.613531901,7.64488,0.004764204,1.608472188
0.0859653,18.86472358,129.6390531,24.64526989,1.611693843,157.6777422,-0.429167753,44.57347626,158.8452504,11,156.4709095,7.54294,355.8777958,1,0.000104455,180,0,0.13502,21.17442384,1.611726322,5.09E-05,1,1.591547805,-0.533612606,580.159,7.53677,158.8452504,1.611726322,1.57064212,1,1.627034857,6.76178,0.010220334,1.611661288
0.0817247,19.89641531,129.3331302,18.31919364,1.607975064,156.4127151,-0.259527124,21.16179575,157.7041458,59,155.0972419,7.59723,395.8673421,1,2.31E-05,180,0,0.13106,20.73812867,1.60798224,9.98E-05,1,1.600073769,-0.289007762,562.306,7.59168,157.7041458,1.60798224,1.603685775,1,1.613859745,6.78091,0.004802532,1.607967884
0.0691174,20.06549735,119.7358122,20.15556197,1.609174497,153.3259656,-0.346886212,41.758542,154.6800447,51,151.9292244,7.94273,402.624184,1,0.000160315,179.9999991,0,0.12092,19.00973399,1.609224246,0,1,1.5905388,0.2477847,439.825,7.94273,154.6800447,1.609224246,1.749495388,1,1.630012509,7.77985,0.012661571,1.60912481
0.0820153,19.00739705,125.0643112,23.12983335,1.606413215,156.0160709,-0.537563064,35.9353905,157.224382,51,154.7576786,9.1512,361.2811427,1,0.000172873,180,18.9075,0.1338,20.3856969,1.606466937,1.23E-05,1,1.588965958,0.295241499,407.751,9.14966,157.224382,1.606466937,1.631410597,1,1.629125578,8.35857,0.013148108,1.606359579
0.0694013,18.00689255,124.7249075,24.08971412,1.611056056,150.5301723,0.212259994,25.43772623,151.5901948,57,149.4858296,7.67892,324.2481795,1,0.000167664,180,0,0.12226,18.87861338,1.611108179,0,1,1.586669498,-0.309150356,468.296,7.67815,151.5901948,1.611108179,1.761646435,1,1.632606924,7.01821,0.012948502,1.611003842
0.0643257,20.983806,122.5554358,23.47215658,1.606046908,149.6344989,0.070574999,28.4624476,151.0931226,15,148.1913664,7.07271,440.3201143,1,0.00015049,180,0,0.11748,18.20988607,1.606093812,0,1,1.586142518,-0.216649538,449.85,7.07271,151.0931226,1.606093812,1.826339924,1,1.622309719,6.73141,0.012267421,1.605999952
0.0758064,18.86827908,120.7091277,18.9874951,1.609364045,151.9078197,-0.522031071,28.53545739,153.1335749,39,150.6247459,7.47611,356.0119555,1,0.000155112,179.9976786,0,0.13318,18.93012942,1.609412048,0,1,1.594426894,0.760687887,500.43,7.47611,153.1335749,1.609412048,1.756852328,1,1.638576864,7.28263,0.0124544,1.609316228
0.135343,20.66630418,123.5996698,13.30975246,1.602558823,153.5179727,-0.227475103,22.9166447,154.9386895,74,152.0660892,7.90253,427.0961287,1,9.02E-05,180,0,0.21268,21.1638419,1.602586897,0,1,1.589714982,0.642628304,734.866,7.89238,154.9386895,1.602586897,1.571427442,1,1.622929391,7.57112,0.009497798,1.602530819
0.114084,18.82480934,126.292403,23.0653018,1.60590447,155.1654754,0.012220014,36.90242029,156.3061033,49,154.0260133,8.45732,354.3734468,1,8.12E-05,179.8791254,0,0.17654,21.49159506,1.605929765,0.00108565,1,1.591012981,-0.080123066,515.523,8.45083,156.3061033,1.605929765,1.547462711,1,1.617653019,7.75043,0.009012098,1.605879167
